chain_id,sentence_idx,position_in_chain,label,sentence_text,chain_n_tokens,stratum
VERB_000,49,0.3203,deduction,"So, we can't conclude that he writes about justice.",8043,long
VERB_000,50,0.3268,deduction,"But wait, from statement 2, we know that some philosophers who are concerned with morality write about justice. So, if Socrates is one of those philosophers, then he writes about justice.",8043,long
VERB_000,51,0.3333,uncertainty-estimation,"But we don't know if he is one of the ""some.""",8043,long
VERB_000,52,0.3399,deduction,"So, if Socrates is one of the ""some,"" then he writes about justice, and therefore he must be concerned with political theory, which would make him consider the state. If he isn't one of the ""some,"" then we can't say anything about him considering the state.",8043,long
VERB_000,53,0.3464,deduction,"But wait, statement 2 says ""some philosophers who are concerned with morality write about justice."" So, it's not necessarily all philosophers who are concerned with morality, just some. So, Socrates is one of them because he studies ethics and is concerned with morality.",8043,long
VERB_000,54,0.3529,uncertainty-estimation,"So, does that mean he writes about justice? Not necessarily.",8043,long
VERB_000,55,0.3595,deduction,"It just means that there exists at least one such philosopher.  Therefore, we can't conclude that he writes about justice. So, we can't conclude that he is concerned with political theory, and therefore we can't conclude that he considers the state.",8043,long
VERB_000,56,0.366,deduction,"But hold on, let me think again. If we can't conclude that he writes about justice, then we can't conclude that he is concerned with political theory, and therefore we can't conclude that he considers the state.",8043,long
VERB_000,57,0.3725,backtracking,"But wait, is there another way to approach this? Maybe using hypothetical syllogism or something else.  Alternatively, let's try to see if we can derive any conclusions.",8043,long
VERB_000,58,0.3791,adding-knowledge,"From statement 1: All A are B. So, if someone is A, they are B.",8043,long
VERB_000,59,0.3856,adding-knowledge,"From statement 2: Some C are B. So, some C are A.",8043,long
VERB_000,60,0.3922,deduction,"Therefore, some C are A. So, Socrates is a C, so some C are A. Therefore, Socrates is A or C or B or D or E or F, but we know he is A.",8043,long
VERB_000,61,0.3987,backtracking,"Wait, no. Let me clarify.",8043,long
VERB_000,62,0.4052,adding-knowledge,"Statement 1: All A are B. So, A is a subset of B.  Statement 2: Some C are B. So, C and B overlap.",8043,long
VERB_000,63,0.4118,deduction,"Therefore, some C are A, because A is a subset of B. So, some C are A.  Therefore, Socrates is a C, so some C are A. Therefore, Socrates is A or C or B or D or E or F, but we know he is A.  Wait, no. Socrates is A, so he is in A. So, since some C are A, and Socrates is A, then Socrates is in the intersection of C and A.",8043,long
VERB_000,64,0.4183,uncertainty-estimation,But we don't know if he is in C or not.,8043,long
VERB_000,65,0.4248,deduction,"Wait, statement 2 says some philosophers who are concerned with morality write about justice. So, some C are B, but we don't know if Socrates is in C or not.",8043,long
VERB_000,66,0.4314,backtracking,"Wait, hold on.",8043,long
VERB_000,67,0.4379,deduction,"Statement 2 is about philosophers who are concerned with morality. So, Socrates is a philosopher who studies ethics, so he is a C. Therefore, some C are B, which are philosophers who are concerned with morality. So, some C are B, meaning some philosophers who are concerned with morality write about justice.  Therefore, Socrates is a C, so some C are B. Therefore, Socrates is a C, and some C are B. So, Socrates is a C, and some C are B. So, Socrates is a C, and some C are B.",8043,long
VERB_000,68,0.4444,uncertainty-estimation,But we don't know if Socrates is in B or not.,8043,long
VERB_000,69,0.451,deduction,"Wait, statement 1 says all A are B, so if Socrates is A, he is B. So, Socrates is B.  Therefore, Socrates is B, and some C are B. So, Socrates is B, and some C are B. So, Socrates is B, and some C are B.",8043,long
VERB_000,70,0.4575,uncertainty-estimation,But we don't know if Socrates is in C or not.,8043,long
VERB_000,71,0.4641,deduction,"Wait, statement 2 is about philosophers who are concerned with morality. So, Socrates is a philosopher who is concerned with morality, so he is a C.  Therefore, Socrates is a C, and some C are B. So, Socrates is a C, and some C are B.  Therefore, Socrates is a C, and some C are B. So, Socrates is a C, and some C are B.",8043,long
VERB_000,72,0.4706,uncertainty-estimation,But we don't know if Socrates is in B or not.,8043,long
VERB_000,73,0.4771,deduction,"Wait, statement 1 says all A are B, so if Socrates is A, he is B.",8043,long
VERB_000,74,0.4837,uncertainty-estimation,But we don't know if he is A or not.,8043,long
VERB_000,75,0.4902,backtracking,"Wait, hold on.",8043,long
VERB_000,76,0.4967,deduction,"Statement 1 is about philosophers who study ethics. Socrates is a philosopher who studies ethics, so he is A. Therefore, he is B.  Therefore, Socrates is B.  So, Socrates is B, and some C are B. So, Socrates is B, and some C are B.  Therefore, Socrates is B, and some C are B.",8043,long
VERB_000,77,0.5033,uncertainty-estimation,But we don't know if Socrates is in C or not.,8043,long
VERB_000,78,0.5098,deduction,"Wait, statement 2 is about philosophers who are concerned with morality. So, Socrates is a philosopher who is concerned with morality, so he is a C.  Therefore, Socrates is a C, and some C are B.  So, Socrates is a C, and some C are B.  Therefore, Socrates is a C, and some C are B.",8043,long
VERB_000,79,0.5163,uncertainty-estimation,But we don't know if Socrates is in B or not.,8043,long
VERB_000,80,0.5229,deduction,"Wait, statement 1 says all A are B, so if Socrates is A, he is B.",8043,long
VERB_000,81,0.5294,uncertainty-estimation,But we don't know if he is A or not.,8043,long
VERB_000,82,0.5359,backtracking,"Wait, hold on.",8043,long
VERB_000,83,0.5425,deduction,"Statement 1 is about philosophers who study ethics. Socrates is a philosopher who studies ethics, so he is A. Therefore, he is B.  Therefore, Socrates is B.  So, Socrates is B, and some C are B.  Therefore, Socrates is B, and some C are B.",8043,long
VERB_000,84,0.549,uncertainty-estimation,But we don't know if Socrates is in C or not.,8043,long
VERB_000,85,0.5556,deduction,"Wait, statement 2 is about philosophers who are concerned with morality. So, Socrates is a philosopher who is concerned with morality, so he is a C.  Therefore, Socrates is a C, and some C are B.  So, Socrates is a C, and some C are B.  Therefore, Socrates is a C, and some C are B.",8043,long
VERB_000,86,0.5621,uncertainty-estimation,But we don't know if Socrates is in B or not.,8043,long
VERB_000,87,0.5686,deduction,"Wait, statement 1 says all A are B, so if Socrates is A, he is B.",8043,long
VERB_000,88,0.5752,uncertainty-estimation,"But we don't know if he is A or not.  Wait, no.",8043,long
VERB_000,89,0.5817,deduction,"Statement 1 is about philosophers who study ethics. Socrates is a philosopher who studies ethics, so he is A. Therefore, he is B.  Therefore, Socrates is B.  So, Socrates is B, and some C are B.  Therefore, Socrates is B, and some C are B.",8043,long
VERB_000,90,0.5882,uncertainty-estimation,But we don't know if Socrates is in C or not.,8043,long
VERB_000,91,0.5948,deduction,"Wait, statement 2 is about philosophers who are concerned with morality. So, Socrates is a philosopher who is concerned with morality, so he is a C.  Therefore, Socrates is a C, and some C are B.  So, Socrates is a C, and some C are B.  Therefore, Socrates is a C, and some C are B.",8043,long
VERB_000,92,0.6013,uncertainty-estimation,But we don't know if Socrates is in B or not.,8043,long
VERB_000,93,0.6078,deduction,"Wait, statement 1 says all A are B, so if Socrates is A, he is B.",8043,long
VERB_000,94,0.6144,uncertainty-estimation,"But we don't know if he is A or not.  Wait, no.",8043,long
VERB_000,95,0.6209,deduction,"Statement 1 is about philosophers who study ethics. Socrates is a philosopher who studies ethics, so he is A. Therefore, he is B.  Therefore, Socrates is B.  So, Socrates is B, and some C are B.  Therefore, Socrates is B, and some C are B.",8043,long
VERB_000,96,0.6275,uncertainty-estimation,But we don't know if Socrates is in C or not.,8043,long
VERB_000,97,0.634,deduction,"Wait, statement 2 is about philosophers who are concerned with morality. So, Socrates is a philosopher who is concerned with morality, so he is a C.  Therefore, Socrates is a C, and some C are B.  So, Socrates is a C, and some C are B.  Therefore, Socrates is a C, and some C are B.",8043,long
